date,last_available_date,is_last,region,state,epidemiological_week,accumulated_cases,accumulated_deaths,new_cases,new_deaths
2021-08-16,2021-08-16,False,Sul,RS,202133,1391166,33768,410,12
2021-08-17,2021-08-17,False,Sul,RS,202133,1392507,33807,1341,39
2021-08-18,2021-08-18,False,Sul,RS,202133,1394299,33849,1792,42
2021-08-19,2021-08-19,False,Sul,RS,202133,1395995,33887,1696,38
2021-08-20,2021-08-20,False,Sul,RS,202133,1398352,33917,2357,30
2021-08-21,2021-08-21,False,Sul,RS,202133,1399810,33945,1458,28
2021-08-22,2021-08-22,False,Sul,RS,202134,1400339,33951,529,6
2021-08-23,2021-08-23,False,Sul,RS,202134,1400644,33964,305,13
2021-08-24,2021-08-24,False,Sul,RS,202134,1402070,34011,1426,47
2021-08-25,2021-08-25,False,Sul,RS,202134,1403339,34056,1269,45
2021-08-26,2021-08-26,False,Sul,RS,202134,1404203,34084,864,28
2021-08-27,2021-08-27,False,Sul,RS,202134,1405745,34113,1542,29
2021-08-28,2021-08-28,False,Sul,RS,202134,1406975,34142,1230,29
2021-08-29,2021-08-29,False,Sul,RS,202135,1407378,34145,403,3
2021-08-30,2021-08-30,False,Sul,RS,202135,1408030,34159,652,14
2021-08-31,2021-08-31,False,Sul,RS,202135,1408873,34199,843,40
2021-09-01,2021-09-01,False,Sul,RS,202135,1409665,34227,792,28
2021-09-02,2021-09-02,False,Sul,RS,202135,1410394,34268,729,41
2021-09-03,2021-09-03,False,Sul,RS,202135,1411194,34296,800,28
2021-09-04,2021-09-04,False,Sul,RS,202135,1411872,34313,678,17
2021-09-05,2021-09-05,False,Sul,RS,202136,1412330,34323,458,10
2021-09-06,2021-09-06,False,Sul,RS,202136,1412828,34333,498,10
2021-09-07,2021-09-07,False,Sul,RS,202136,1414422,34350,1594,17
2021-09-08,2021-09-08,False,Sul,RS,202136,1414881,34362,459,12
2021-09-09,2021-09-09,False,Sul,RS,202136,1415177,34400,296,38
2021-09-10,2021-09-10,False,Sul,RS,202136,1417918,34425,2741,25
2021-09-11,2021-09-11,False,Sul,RS,202136,1419078,34438,1160,13
2021-09-12,2021-09-12,False,Sul,RS,202137,1419330,34453,252,15
2021-09-13,2021-09-13,False,Sul,RS,202137,1419604,34462,274,9
2021-09-14,2021-09-14,False,Sul,RS,202137,1420827,34510,1223,48
2021-09-15,2021-09-15,False,Sul,RS,202137,1421433,34538,606,28
2021-09-16,2021-09-16,False,Sul,RS,202137,1422000,34554,567,16
2021-09-17,2021-09-17,False,Sul,RS,202137,1422778,34575,778,21
2021-09-18,2021-09-18,False,Sul,RS,202137,1428292,34595,5514,20
2021-09-19,2021-09-19,False,Sul,RS,202138,1428678,34597,386,2
2021-09-20,2021-09-20,False,Sul,RS,202138,1428989,34607,311,10
2021-09-21,2021-09-21,False,Sul,RS,202138,1429276,34617,287,10
2021-09-22,2021-09-22,False,Sul,RS,202138,1430461,34661,1185,44
2021-09-23,2021-09-23,False,Sul,RS,202138,1431351,34700,890,39
2021-09-24,2021-09-24,False,Sul,RS,202138,1432114,34728,763,28
2021-09-25,2021-09-25,False,Sul,RS,202138,1432844,34741,730,13
2021-09-26,2021-09-26,False,Sul,RS,202139,1433261,34746,417,5
2021-09-27,2021-09-27,False,Sul,RS,202139,1433550,34752,289,6
2021-09-28,2021-09-28,False,Sul,RS,202139,1434425,34795,875,43
2021-09-29,2021-09-29,False,Sul,RS,202139,1435929,34827,1504,32
2021-09-30,2021-09-30,False,Sul,RS,202139,1436962,34860,1033,33
2021-10-01,2021-10-01,False,Sul,RS,202139,1438878,34881,1916,21
2021-10-02,2021-10-02,False,Sul,RS,202139,1440380,34905,1502,24
2021-10-03,2021-10-03,False,Sul,RS,202140,1440854,34911,474,6
2021-10-04,2021-10-04,False,Sul,RS,202140,1441243,34919,389,8
2021-10-05,2021-10-05,False,Sul,RS,202140,1443135,34953,1892,34
2021-10-06,2021-10-06,False,Sul,RS,202140,1444264,34976,1129,23
2021-10-07,2021-10-07,False,Sul,RS,202140,1445556,34996,1292,20
2021-10-08,2021-10-08,False,Sul,RS,202140,1446846,35017,1290,21
2021-10-09,2021-10-09,False,Sul,RS,202140,1448076,35036,1230,19
2021-10-10,2021-10-10,False,Sul,RS,202141,1448543,35045,467,9
2021-10-11,2021-10-11,False,Sul,RS,202141,1448779,35049,236,4
2021-10-12,2021-10-12,False,Sul,RS,202141,1449891,35061,1112,12
2021-10-13,2021-10-13,False,Sul,RS,202141,1450212,35070,321,9
2021-10-14,2021-10-14,False,Sul,RS,202141,1451069,35118,857,48
2021-10-15,2021-10-15,False,Sul,RS,202141,1451864,35151,795,33
2021-10-16,2021-10-16,False,Sul,RS,202141,1452630,35176,766,25
2021-10-17,2021-10-17,False,Sul,RS,202142,1453179,35183,549,7
2021-10-18,2021-10-18,False,Sul,RS,202142,1453468,35196,289,13
2021-10-19,2021-10-19,False,Sul,RS,202142,1454266,35224,798,28
2021-10-20,2021-10-20,False,Sul,RS,202142,1454824,35252,558,28
2021-10-21,2021-10-21,False,Sul,RS,202142,1456011,35278,1187,26
2021-10-22,2021-10-22,False,Sul,RS,202142,1456567,35306,556,28
2021-10-23,2021-10-23,False,Sul,RS,202142,1457408,35326,841,20
2021-10-24,2021-10-24,False,Sul,RS,202143,1457796,35328,388,2
2021-10-25,2021-10-25,False,Sul,RS,202143,1458316,35334,520,6
2021-10-26,2021-10-26,False,Sul,RS,202143,1458946,35364,630,30
2021-10-27,2021-10-27,False,Sul,RS,202143,1461707,35389,2761,25
2021-10-28,2021-10-28,False,Sul,RS,202143,1463343,35423,1636,34
2021-10-29,2021-10-29,False,Sul,RS,202143,1464569,35456,1226,33
2021-10-30,2021-10-30,False,Sul,RS,202143,1466355,35487,1786,31
2021-10-31,2021-10-31,False,Sul,RS,202144,1466940,35496,585,9
2021-11-01,2021-11-01,False,Sul,RS,202144,1467244,35500,304,4
2021-11-02,2021-11-02,False,Sul,RS,202144,1468121,35512,877,12
2021-11-03,2021-11-03,False,Sul,RS,202144,1468595,35525,474,13
2021-11-04,2021-11-04,False,Sul,RS,202144,1470022,35570,1427,45
2021-11-05,2021-11-05,False,Sul,RS,202144,1471554,35612,1532,42
2021-11-06,2021-11-06,False,Sul,RS,202144,1472791,35628,1237,16
2021-11-07,2021-11-07,False,Sul,RS,202145,1473274,35632,483,4
2021-11-08,2021-11-08,False,Sul,RS,202145,1473599,35644,325,12
2021-11-09,2021-11-09,False,Sul,RS,202145,1474969,35688,1370,44
2021-11-10,2021-11-10,False,Sul,RS,202145,1476183,35726,1214,38
2021-11-11,2021-11-11,False,Sul,RS,202145,1477329,35756,1146,30
2021-11-12,2021-11-12,False,Sul,RS,202145,1478555,35782,1226,26
2021-11-13,2021-11-13,False,Sul,RS,202145,1479535,35808,980,26
2021-11-14,2021-11-14,False,Sul,RS,202146,1479943,35810,408,2
2021-11-15,2021-11-15,False,Sul,RS,202146,1480215,35814,272,4
2021-11-16,2021-11-16,False,Sul,RS,202146,1480517,35822,302,8
2021-11-17,2021-11-17,False,Sul,RS,202146,1481569,35872,1052,50
2021-11-18,2021-11-18,False,Sul,RS,202146,1482785,35898,1216,26
2021-11-19,2021-11-19,False,Sul,RS,202146,1483685,35924,900,26
2021-11-20,2021-11-20,False,Sul,RS,202146,1484515,35940,830,16
2021-11-21,2021-11-21,False,Sul,RS,202147,1484875,35943,360,3
2021-11-22,2021-11-22,False,Sul,RS,202147,1485120,35947,245,4
2021-11-23,2021-11-23,False,Sul,RS,202147,1485930,35983,810,36
2021-11-24,2021-11-24,False,Sul,RS,202147,1487095,36007,1165,24
2021-11-25,2021-11-25,False,Sul,RS,202147,1488101,36034,1006,27
2021-11-26,2021-11-26,False,Sul,RS,202147,1488680,36054,579,20
2021-11-27,2021-11-27,False,Sul,RS,202147,1489564,36075,884,21
2021-11-28,2021-11-28,False,Sul,RS,202148,1489933,36077,369,2
2021-11-29,2021-11-29,False,Sul,RS,202148,1490272,36083,339,6
2021-11-30,2021-11-30,False,Sul,RS,202148,1491305,36117,1033,34
2021-12-01,2021-12-01,False,Sul,RS,202148,1492136,36145,831,28
2021-12-02,2021-12-02,False,Sul,RS,202148,1493170,36165,1034,20
2021-12-03,2021-12-03,False,Sul,RS,202148,1494207,36183,1037,18
2021-12-04,2021-12-04,False,Sul,RS,202148,1495070,36198,863,15
2021-12-05,2021-12-05,False,Sul,RS,202149,1495440,36203,370,5
2021-12-06,2021-12-06,False,Sul,RS,202149,1495752,36209,312,6
2021-12-07,2021-12-07,False,Sul,RS,202149,1496521,36228,769,19
2021-12-08,2021-12-08,False,Sul,RS,202149,1497261,36243,740,15
2021-12-09,2021-12-09,False,Sul,RS,202149,1497889,36262,628,19
2021-12-10,2021-12-10,False,Sul,RS,202149,1498576,36273,687,11
2021-12-11,2021-12-10,False,Sul,RS,202149,1498576,36273,0,0
2021-12-12,2021-12-10,False,Sul,RS,202150,1498576,36273,0,0
2021-12-13,2021-12-10,False,Sul,RS,202150,1498576,36273,0,0
2021-12-14,2021-12-14,False,Sul,RS,202150,1498999,36297,423,24
2021-12-15,2021-12-15,False,Sul,RS,202150,1499084,36320,85,23
2021-12-16,2021-12-16,False,Sul,RS,202150,1499247,36337,163,17
2021-12-17,2021-12-17,False,Sul,RS,202150,1499462,36349,215,12
2021-12-18,2021-12-18,False,Sul,RS,202150,1499613,36354,151,5
2021-12-19,2021-12-19,False,Sul,RS,202151,1499745,36358,132,4
2021-12-20,2021-12-20,False,Sul,RS,202151,1499870,36360,125,2
2021-12-21,2021-12-21,False,Sul,RS,202151,1500037,36377,167,17
2021-12-22,2021-12-22,False,Sul,RS,202151,1500065,36390,28,13
2021-12-23,2021-12-23,False,Sul,RS,202151,1500136,36399,71,9
2021-12-24,2021-12-24,False,Sul,RS,202151,1500183,36409,47,10
2021-12-25,2021-12-24,False,Sul,RS,202151,1500183,36409,0,0
2021-12-26,2021-12-24,False,Sul,RS,202152,1500183,36409,0,0
2021-12-27,2021-12-27,False,Sul,RS,202152,1502491,36414,2308,5
2021-12-28,2021-12-28,False,Sul,RS,202152,1503538,36427,1047,13
2021-12-29,2021-12-29,False,Sul,RS,202152,1504717,36436,1179,9
2021-12-30,2021-12-30,False,Sul,RS,202152,1505847,36441,1130,5
2021-12-31,2021-12-31,False,Sul,RS,202152,1507117,36444,1270,3
2022-01-01,2021-12-31,False,Sul,RS,202152,1507117,36444,0,0
2022-01-02,2021-12-31,False,Sul,RS,202201,1507117,36444,0,0
2022-01-03,2022-01-03,False,Sul,RS,202201,1508446,36445,1329,1
2022-01-04,2022-01-04,False,Sul,RS,202201,1509873,36460,1427,15
2022-01-05,2022-01-05,False,Sul,RS,202201,1512186,36470,2313,10
2022-01-06,2022-01-06,False,Sul,RS,202201,1516451,36473,4265,3
2022-01-07,2022-01-07,False,Sul,RS,202201,1522119,36476,5668,3
2022-01-08,2022-01-08,False,Sul,RS,202201,1530029,36481,7910,5
2022-01-09,2022-01-08,False,Sul,RS,202202,1530029,36481,0,0
2022-01-10,2022-01-10,False,Sul,RS,202202,1535484,36484,5455,3
2022-01-11,2022-01-11,False,Sul,RS,202202,1545035,36497,9551,13
2022-01-12,2022-01-12,False,Sul,RS,202202,1555404,36502,10369,5
2022-01-13,2022-01-13,False,Sul,RS,202202,1567590,36513,12186,11
2022-01-14,2022-01-14,False,Sul,RS,202202,1581887,36521,14297,8
2022-01-15,2022-01-14,False,Sul,RS,202202,1581887,36521,0,0
2022-01-16,2022-01-14,False,Sul,RS,202203,1581887,36521,0,0
2022-01-17,2022-01-17,False,Sul,RS,202203,1594960,36533,13073,12
2022-01-18,2022-01-18,False,Sul,RS,202203,1612300,36552,17340,19
2022-01-19,2022-01-19,False,Sul,RS,202203,1633330,36564,21030,12
2022-01-20,2022-01-20,False,Sul,RS,202203,1651551,36578,18221,14
2022-01-21,2022-01-21,True,Sul,RS,202203,1669817,36601,18266,23
2020-03-12,2020-03-12,False,Sul,SC,202011,2,0,2,0
2020-03-13,2020-03-13,False,Sul,SC,202011,3,0,1,0
2020-03-14,2020-03-14,False,Sul,SC,202011,5,0,2,0
2020-03-15,2020-03-15,False,Sul,SC,202012,6,0,1,0
2020-03-16,2020-03-16,False,Sul,SC,202012,7,0,1,0
2020-03-17,2020-03-17,False,Sul,SC,202012,7,0,0,0
2020-03-18,2020-03-18,False,Sul,SC,202012,14,0,7,0
2020-03-19,2020-03-19,False,Sul,SC,202012,21,0,7,0
2020-03-20,2020-03-20,False,Sul,SC,202012,40,0,19,0
2020-03-21,2020-03-21,False,Sul,SC,202012,57,0,17,0
2020-03-22,2020-03-22,False,Sul,SC,202013,68,0,11,0
2020-03-23,2020-03-23,False,Sul,SC,202013,86,0,18,0
2020-03-24,2020-03-24,False,Sul,SC,202013,109,0,23,0
2020-03-25,2020-03-25,False,Sul,SC,202013,122,0,13,0
2020-03-26,2020-03-26,False,Sul,SC,202013,149,1,27,1
2020-03-27,2020-03-27,False,Sul,SC,202013,163,1,14,0
2020-03-28,2020-03-28,False,Sul,SC,202013,184,1,21,0
2020-03-29,2020-03-29,False,Sul,SC,202014,197,1,13,0
2020-03-30,2020-03-30,False,Sul,SC,202014,219,2,22,1
2020-03-31,2020-03-31,False,Sul,SC,202014,235,2,16,0
2020-04-01,2020-04-01,False,Sul,SC,202014,247,2,12,0
2020-04-02,2020-04-02,False,Sul,SC,202014,281,5,34,3
2020-04-03,2020-04-03,False,Sul,SC,202014,301,5,20,0
2020-04-04,2020-04-04,False,Sul,SC,202014,356,10,55,5
2020-04-05,2020-04-05,False,Sul,SC,202015,379,10,23,0
2020-04-06,2020-04-06,False,Sul,SC,202015,417,11,38,1
2020-04-07,2020-04-07,False,Sul,SC,202015,457,15,40,4
2020-04-08,2020-04-08,False,Sul,SC,202015,501,17,44,2
2020-04-09,2020-04-09,False,Sul,SC,202015,693,18,192,1
2020-04-10,2020-04-10,False,Sul,SC,202015,717,18,24,0
2020-04-11,2020-04-11,False,Sul,SC,202015,732,21,15,3
2020-04-12,2020-04-12,False,Sul,SC,202016,776,24,44,3
2020-04-13,2020-04-13,False,Sul,SC,202016,826,26,50,2
2020-04-14,2020-04-14,False,Sul,SC,202016,853,28,27,2
2020-04-15,2020-04-15,False,Sul,SC,202016,884,29,31,1
2020-04-16,2020-04-16,False,Sul,SC,202016,926,30,42,1
2020-04-17,2020-04-17,False,Sul,SC,202016,962,31,36,1
2020-04-18,2020-04-18,False,Sul,SC,202016,975,32,13,1
2020-04-19,2020-04-19,False,Sul,SC,202017,1025,35,50,3
2020-04-20,2020-04-20,False,Sul,SC,202017,1063,35,38,0
2020-04-21,2020-04-21,False,Sul,SC,202017,1091,37,28,2
2020-04-22,2020-04-22,False,Sul,SC,202017,1115,39,24,2
2020-04-23,2020-04-23,False,Sul,SC,202017,1170,42,55,3
2020-04-24,2020-04-24,False,Sul,SC,202017,1209,42,39,0
2020-04-25,2020-04-25,False,Sul,SC,202017,1235,42,26,0
2020-04-26,2020-04-26,False,Sul,SC,202018,1337,43,102,1
2020-04-27,2020-04-27,False,Sul,SC,202018,1476,44,139,1
2020-04-28,2020-04-28,False,Sul,SC,202018,1995,44,519,0
2020-04-29,2020-04-29,False,Sul,SC,202018,2085,46,90,2
2020-04-30,2020-04-30,False,Sul,SC,202018,2394,48,309,2
2020-05-01,2020-05-01,False,Sul,SC,202018,2104,50,-290,2
2020-05-02,2020-05-02,False,Sul,SC,202018,2346,52,242,2
2020-05-03,2020-05-03,False,Sul,SC,202019,2519,52,173,0
2020-05-04,2020-05-04,False,Sul,SC,202019,2623,55,104,3
2020-05-05,2020-05-05,False,Sul,SC,202019,2795,58,172,3
2020-05-06,2020-05-06,False,Sul,SC,202019,2917,59,122,1
2020-05-07,2020-05-07,False,Sul,SC,202019,3082,63,165,4
2020-05-08,2020-05-08,False,Sul,SC,202019,3205,63,123,0
2020-05-09,2020-05-09,False,Sul,SC,202019,3372,64,167,1
2020-05-10,2020-05-10,False,Sul,SC,202020,3429,65,57,1
2020-05-11,2020-05-11,False,Sul,SC,202020,3529,69,100,4
2020-05-12,2020-05-12,False,Sul,SC,202020,3733,73,204,4
2020-05-13,2020-05-13,False,Sul,SC,202020,3828,73,95,0
2020-05-14,2020-05-14,False,Sul,SC,202020,4332,78,504,5
2020-05-15,2020-05-15,False,Sul,SC,202020,4562,79,230,1
2020-05-16,2020-05-16,False,Sul,SC,202020,4678,81,116,2
2020-05-17,2020-05-17,False,Sul,SC,202021,4776,83,98,2
2020-05-18,2020-05-18,False,Sul,SC,202021,5175,85,399,2
2020-05-19,2020-05-19,False,Sul,SC,202021,5413,91,238,6
2020-05-20,2020-05-20,False,Sul,SC,202021,5499,94,86,3
2020-05-21,2020-05-21,False,Sul,SC,202021,5610,98,111,4
2020-05-22,2020-05-22,False,Sul,SC,202021,6458,100,848,2
2020-05-23,2020-05-23,False,Sul,SC,202021,6607,103,149,3
2020-05-24,2020-05-24,False,Sul,SC,202022,6696,105,89,2
2020-05-25,2020-05-25,False,Sul,SC,202022,6875,109,179,4
2020-05-26,2020-05-26,False,Sul,SC,202022,7016,121,141,12
2020-05-27,2020-05-27,False,Sul,SC,202022,7372,126,356,5
2020-05-28,2020-05-28,False,Sul,SC,202022,8000,131,628,5
2020-05-29,2020-05-29,False,Sul,SC,202022,8530,134,530,3
2020-05-30,2020-05-30,False,Sul,SC,202022,8780,136,250,2
2020-05-31,2020-05-31,False,Sul,SC,202023,9037,143,257,7
2020-06-01,2020-06-01,False,Sul,SC,202023,9498,146,461,3
2020-06-02,2020-06-02,False,Sul,SC,202023,9660,148,162,2
2020-06-03,2020-06-03,False,Sul,SC,202023,10034,152,374,4
2020-06-04,2020-06-04,False,Sul,SC,202023,10532,156,498,4
2020-06-05,2020-06-05,False,Sul,SC,202023,10846,159,314,3
2020-06-06,2020-06-06,False,Sul,SC,202023,11285,166,439,7
2020-06-07,2020-06-07,False,Sul,SC,202024,11565,171,280,5
2020-06-08,2020-06-08,False,Sul,SC,202024,11742,177,177,6
2020-06-09,2020-06-09,False,Sul,SC,202024,12192,179,450,2
2020-06-10,2020-06-10,False,Sul,SC,202024,12594,184,402,5
2020-06-11,2020-06-11,False,Sul,SC,202024,12953,186,359,2
2020-06-12,2020-06-12,False,Sul,SC,202024,13165,191,212,5
2020-06-13,2020-06-13,False,Sul,SC,202024,13296,193,131,2
2020-06-14,2020-06-14,False,Sul,SC,202025,13360,195,64,2
2020-06-15,2020-06-15,False,Sul,SC,202025,13960,199,600,4
2020-06-16,2020-06-16,False,Sul,SC,202025,14402,212,442,13
2020-06-17,2020-06-17,False,Sul,SC,202025,15015,216,613,4
2020-06-18,2020-06-18,False,Sul,SC,202025,15573,222,558,6
2020-06-19,2020-06-19,False,Sul,SC,202025,16332,234,759,12
2020-06-20,2020-06-20,False,Sul,SC,202025,17108,237,776,3
2020-06-21,2020-06-21,False,Sul,SC,202026,17582,246,474,9
2020-06-22,2020-06-22,False,Sul,SC,202026,17937,256,355,10
2020-06-23,2020-06-23,False,Sul,SC,202026,19244,263,1307,7
2020-06-24,2020-06-24,False,Sul,SC,202026,20921,279,1677,16
2020-06-25,2020-06-25,False,Sul,SC,202026,21951,289,1030,10
2020-06-26,2020-06-26,False,Sul,SC,202026,22947,298,996,9
2020-06-27,2020-06-27,False,Sul,SC,202026,23808,304,861,6
2020-06-28,2020-06-28,False,Sul,SC,202027,24364,312,556,8
2020-06-29,2020-06-29,False,Sul,SC,202027,25056,324,692,12
2020-06-30,2020-06-30,False,Sul,SC,202027,26354,341,1298,17
2020-07-01,2020-07-01,False,Sul,SC,202027,27279,347,925,6
2020-07-02,2020-07-02,False,Sul,SC,202027,28575,362,1296,15
2020-07-03,2020-07-03,False,Sul,SC,202027,30261,376,1686,14
2020-07-04,2020-07-04,False,Sul,SC,202027,31931,383,1670,7
2020-07-05,2020-07-05,False,Sul,SC,202028,32969,393,1038,10
2020-07-06,2020-07-06,False,Sul,SC,202028,33822,406,853,13
2020-07-07,2020-07-07,False,Sul,SC,202028,35343,420,1521,14
2020-07-08,2020-07-08,False,Sul,SC,202028,36810,432,1467,12
2020-07-09,2020-07-09,False,Sul,SC,202028,38408,447,1598,15
2020-07-10,2020-07-10,False,Sul,SC,202028,40106,459,1698,12
2020-07-11,2020-07-11,False,Sul,SC,202028,42026,485,1920,26
2020-07-12,2020-07-12,False,Sul,SC,202029,43031,497,1005,12
2020-07-13,2020-07-13,False,Sul,SC,202029,43815,517,784,20
2020-07-14,2020-07-14,False,Sul,SC,202029,46050,534,2235,17
2020-07-15,2020-07-15,False,Sul,SC,202029,47976,569,1926,35
2020-07-16,2020-07-16,False,Sul,SC,202029,49781,588,1805,19
2020-07-17,2020-07-17,False,Sul,SC,202029,51549,646,1768,58
2020-07-18,2020-07-18,False,Sul,SC,202029,52531,662,982,16
2020-07-19,2020-07-19,False,Sul,SC,202030,53336,685,805,23
2020-07-20,2020-07-20,False,Sul,SC,202030,54414,694,1078,9
2020-07-21,2020-07-21,False,Sul,SC,202030,56475,738,2061,44
2020-07-22,2020-07-22,False,Sul,SC,202030,59556,765,3081,27
2020-07-23,2020-07-23,False,Sul,SC,202030,62282,812,2726,47
2020-07-24,2020-07-24,False,Sul,SC,202030,65017,844,2735,32
2020-07-25,2020-07-25,False,Sul,SC,202030,67333,880,2316,36
2020-07-26,2020-07-26,False,Sul,SC,202031,68730,907,1397,27
2020-07-27,2020-07-27,False,Sul,SC,202031,70138,924,1408,17
2020-07-28,2020-07-28,False,Sul,SC,202031,73771,960,3633,36
2020-07-29,2020-07-29,False,Sul,SC,202031,77001,1002,3230,42
2020-07-30,2020-07-30,False,Sul,SC,202031,80904,1043,3903,41
2020-07-31,2020-07-31,False,Sul,SC,202031,84073,1102,3169,59
2020-08-01,2020-08-01,False,Sul,SC,202031,86922,1154,2849,52
2020-08-02,2020-08-02,False,Sul,SC,202032,87982,1175,1060,21
2020-08-03,2020-08-03,False,Sul,SC,202032,88889,1196,907,21
2020-08-04,2020-08-04,False,Sul,SC,202032,92157,1235,3268,39
2020-08-05,2020-08-05,False,Sul,SC,202032,95410,1306,3253,71
2020-08-06,2020-08-06,False,Sul,SC,202032,98634,1357,3224,51
2020-08-07,2020-08-07,False,Sul,SC,202032,101582,1400,2948,43
2020-08-08,2020-08-08,False,Sul,SC,202032,104749,1419,3167,19
2020-08-09,2020-08-09,False,Sul,SC,202033,105935,1445,1186,26
2020-08-10,2020-08-10,False,Sul,SC,202033,106928,1541,993,96
2020-08-11,2020-08-11,False,Sul,SC,202033,109522,1619,2594,78
2020-08-12,2020-08-12,False,Sul,SC,202033,112401,1637,2879,18
2020-08-13,2020-08-13,False,Sul,SC,202033,115032,1696,2631,59
2020-08-14,2020-08-14,False,Sul,SC,202033,118183,1742,3151,46
2020-08-15,2020-08-15,False,Sul,SC,202033,120001,1767,1818,25
2020-08-16,2020-08-16,False,Sul,SC,202034,120880,1797,879,30
2020-08-17,2020-08-17,False,Sul,SC,202034,121666,1839,786,42
2020-08-18,2020-08-18,False,Sul,SC,202034,124313,1883,2647,44
2020-08-19,2020-08-19,False,Sul,SC,202034,126850,1918,2537,35
2020-08-20,2020-08-20,False,Sul,SC,202034,129072,1960,2222,42
2020-08-21,2020-08-21,False,Sul,SC,202034,130349,1995,1277,35
2020-08-22,2020-08-22,False,Sul,SC,202034,132008,2027,1659,32
2020-08-23,2020-08-23,False,Sul,SC,202035,132492,2042,484,15
2020-08-24,2020-08-24,False,Sul,SC,202035,133533,2066,1041,24
2020-08-25,2020-08-25,False,Sul,SC,202035,135690,2116,2157,50
2020-08-26,2020-08-26,False,Sul,SC,202035,137560,2142,1870,26
2020-08-27,2020-08-27,False,Sul,SC,202035,139638,2170,2078,28
2020-08-28,2020-08-28,False,Sul,SC,202035,141692,2193,2054,23
2020-08-29,2020-08-29,False,Sul,SC,202035,146404,2218,4712,25
2020-08-30,2020-08-30,False,Sul,SC,202036,146864,2235,460,17
2020-08-31,2020-08-31,False,Sul,SC,202036,177777,2260,30913,25
2020-09-01,2020-09-01,False,Sul,SC,202036,180474,2301,2697,41
2020-09-02,2020-09-02,False,Sul,SC,202036,182522,2325,2048,24
2020-09-03,2020-09-03,False,Sul,SC,202036,184204,2352,1682,27
2020-09-04,2020-09-04,False,Sul,SC,202036,186596,2376,2392,24
2020-09-05,2020-09-05,False,Sul,SC,202036,188361,2400,1765,24
2020-09-06,2020-09-06,False,Sul,SC,202037,189028,2405,667,5
2020-09-07,2020-09-07,False,Sul,SC,202037,189477,2422,449,17
2020-09-08,2020-09-08,False,Sul,SC,202037,190397,2442,920,20
2020-09-09,2020-09-09,False,Sul,SC,202037,192982,2460,2585,18
2020-09-10,2020-09-10,False,Sul,SC,202037,194176,2483,1194,23
2020-09-11,2020-09-11,False,Sul,SC,202037,195701,2497,1525,14
2020-09-12,2020-09-12,False,Sul,SC,202037,197064,2515,1363,18
2020-09-13,2020-09-13,False,Sul,SC,202038,197745,2529,681,14
2020-09-14,2020-09-14,False,Sul,SC,202038,198640,2543,895,14
2020-09-15,2020-09-15,False,Sul,SC,202038,200241,2569,1601,26
2020-09-16,2020-09-16,False,Sul,SC,202038,201682,2593,1441,24
2020-09-17,2020-09-17,False,Sul,SC,202038,202934,2609,1252,16
2020-09-18,2020-09-18,False,Sul,SC,202038,204166,2627,1232,18
2020-09-19,2020-09-19,False,Sul,SC,202038,205250,2635,1084,8
2020-09-20,2020-09-20,False,Sul,SC,202039,205620,2639,370,4
2020-09-21,2020-09-21,False,Sul,SC,202039,206332,2656,712,17
2020-09-22,2020-09-22,False,Sul,SC,202039,207692,2671,1360,15
2020-09-23,2020-09-23,False,Sul,SC,202039,208900,2686,1208,15
2020-09-24,2020-09-24,False,Sul,SC,202039,210048,2704,1148,18
2020-09-25,2020-09-25,False,Sul,SC,202039,211105,2723,1057,19
2020-09-26,2020-09-26,False,Sul,SC,202039,212091,2736,986,13
2020-09-27,2020-09-27,False,Sul,SC,202040,212584,2747,493,11
2020-09-28,2020-09-28,False,Sul,SC,202040,213066,2765,482,18
2020-09-29,2020-09-29,False,Sul,SC,202040,214261,2786,1195,21
2020-09-30,2020-09-30,False,Sul,SC,202040,215478,2797,1217,11
2020-10-01,2020-10-01,False,Sul,SC,202040,216624,2821,1146,24
2020-10-02,2020-10-02,False,Sul,SC,202040,217722,2830,1098,9
2020-10-03,2020-10-03,False,Sul,SC,202040,218633,2842,911,12
2020-10-04,2020-10-04,False,Sul,SC,202041,219218,2847,585,5
2020-10-05,2020-10-05,False,Sul,SC,202041,220044,2858,826,11
2020-10-06,2020-10-06,False,Sul,SC,202041,221442,2872,1398,14
2020-10-07,2020-10-07,False,Sul,SC,202041,222652,2880,1210,8
2020-10-08,2020-10-08,False,Sul,SC,202041,224103,2892,1451,12
2020-10-09,2020-10-09,False,Sul,SC,202041,225637,2893,1534,1
2020-10-10,2020-10-10,False,Sul,SC,202041,226614,2908,977,15
2020-10-11,2020-10-11,False,Sul,SC,202042,227213,2917,599,9
2020-10-12,2020-10-12,False,Sul,SC,202042,228008,2918,795,1
2020-10-13,2020-10-13,False,Sul,SC,202042,228403,2927,395,9
2020-10-14,2020-10-14,False,Sul,SC,202042,229910,2940,1507,13
2020-10-15,2020-10-15,False,Sul,SC,202042,231412,2952,1502,12
2020-10-16,2020-10-16,False,Sul,SC,202042,232933,2962,1521,10
2020-10-17,2020-10-17,False,Sul,SC,202042,234765,2966,1832,4
2020-10-18,2020-10-18,False,Sul,SC,202043,235159,2967,394,1
2020-10-19,2020-10-19,False,Sul,SC,202043,236224,2976,1065,9
2020-10-20,2020-10-20,False,Sul,SC,202043,237781,2991,1557,15
2020-10-21,2020-10-21,False,Sul,SC,202043,238833,2998,1052,7
